orf_id,Essential,upstream_size,downstream_size,paralagous_count,phyletic_retention,promoter_count(Harbison_et_al),DIP_degree,PI,CAI,Codon_bias,ASP,GLN,GLU,MET,Gravy_score,aromaticity_score,cytoplasm,endosome,ER to Golgi,mitochondrion,nucleolus,nucleus,spindle pole,vacuolar membrane,vacuole
YDR382W,N,641,135,0,4,35,3,3.89,762,0.72,7,2,16,2,-0.131818,0.045455,1,0,0,0,0,0,0,0,0
YDR383C,N,527,135,0,0,0,9,4.34,107,-25,17,10,32,6,-0.52563,0.042017,0,0,0,0,0,0,0,0,0
YDR384C,N,1198,527,2,1,0,4,4.42,127,127,13,6,7,8,0.365455,0.138182,0,0,0,0,0,0,0,0,1
YDR385W,N,1198,325,6,5,104,6,6.25,0.8,795,58,32,55,23,-0.178385,0.074822,1,0,0,0,0,0,0,0,0
YDR386W,N,325,171,0,5,30,38,8.61,118,-4,30,19,59,12,-0.574683,0.077532,0,0,0,0,0,0,0,0,0
YDR387C,N,364,171,14,0,0,1,8.09,123,0.09,20,11,18,17,0.493694,0.115315,0,0,0,0,0,0,0,0,0
YDR388W,N,364,902,0,2,30,32,5.89,177,199,18,34,35,9,-0.479876,0.10166,0,0,0,0,0,0,0,0,0
YDR389W,N,902,435,0,1,75,2,10.4,126,59,35,22,37,9,-0.864067,0.065749,1,0,0,0,0,0,0,0,0
YDR390C,Y,510,435,0,4,0,3,4.83,151,53,48,24,43,9,-0.343396,0.06761,0,0,0,0,0,1,0,0,0
YDR391C,N,639,510,0,1,0,0,6.36,169,108,13,1,18,4,-0.399138,0.112069,1,0,0,0,0,1,0,0,0
YDR392W,N,639,191,0,3,51,3,8.16,135,43,29,17,25,12,-0.820475,0.062315,0,0,0,0,0,1,0,0,0
YDR394W,Y,409,356,7,5,32,14,5.27,209,231,31,18,33,11,-0.291589,0.056075,0,0,0,0,0,0,0,0,0
YDR395W,N,356,207,1,1,26,10,4.44,196,165,56,42,82,23,0.011017,0.103814,1,0,0,0,0,1,0,0,0
YDR397C,Y,572,207,0,4,0,1,4.72,113,106,9,6,19,6,-0.520548,0.054795,0,0,0,0,0,1,0,0,0
YDR398W,Y,572,665,0,3,53,9,4.66,167,139,46,26,54,8,-0.424261,0.069984,0,0,0,0,1,0,0,0,0
YDR399W,N,665,329,1,0,65,2,5.48,286,332,16,10,18,4,-0.417647,0.090498,1,0,0,0,0,1,0,0,0
YDR400W,N,329,148,0,2,9,1,5.15,138,49,24,6,18,8,-0.158529,0.108824,1,0,0,0,0,1,0,0,0
YDR402C,N,898,148,0,2,0,0,9.15,135,27,22,14,29,9,-0.092229,0.118609,0,0,0,0,0,0,0,0,0
YDR403W,N,898,441,0,1,67,1,6.51,167,57,40,14,35,8,-0.372575,0.11194,0,0,0,0,0,0,0,0,0
YDR404C,Y,476,441,0,4,0,1,7.83,152,96,9,7,9,4,-0.009357,0.099415,0,0,0,0,0,1,0,0,0
YDR406W,N,772,269,12,2,71,0,7.87,183,174,77,60,73,42,-0.170504,0.124264,0,0,0,0,0,0,0,0,0
YDR407C,Y,276,269,0,3,0,3,7.5,142,66,66,47,78,28,-0.18495,0.09775,0,0,0,0,0,0,0,0,0
YDR408C,N,546,276,0,2,0,4,6.4,119,97,10,12,17,3,-0.106542,0.051402,1,0,0,0,0,1,0,0,0
YDR409W,N,546,251,1,2,42,4,6.91,116,-11,56,36,43,16,-0.780863,0.053097,1,0,0,0,0,1,0,0,0
YDR410C,N,277,251,0,3,0,2,8.03,116,18,6,5,14,4,0.333055,0.167364,0,0,0,0,0,0,0,0,0
YDR411C,N,298,277,0,4,0,0,10.44,103,0.04,9,13,6,9,-0.041642,0.134897,0,0,0,0,0,0,0,0,0
YDR412W,Y,298,197,0,3,22,3,10.18,0.16,79,19,14,27,2,-1.41021,0.068085,0,0,0,0,1,1,0,0,0
YDR414C,N,350,197,0,2,0,41,10.04,108,25,12,12,16,6,0.325414,0.154696,0,0,0,0,0,0,0,0,0
YDR415C,N,270,350,0,1,0,3,5.62,143,62,22,9,27,9,-0.313369,0.112299,0,0,0,0,0,0,0,0,0
YDR416W,Y,270,604,0,4,19,14,5.02,133,31,45,31,85,17,-0.366007,0.114086,0,0,0,0,0,1,0,0,0
YDR418W,N,604,1060,1,5,38,0,10.2,766,763,8,6,12,2,-0.336364,0.036364,1,0,0,0,0,0,0,0,0
YDR419W,N,1060,1194,0,4,68,1,8.22,111,-67,44,23,39,10,-0.403481,0.087025,1,0,0,0,0,1,0,0,0
YDR420W,N,1194,364,0,1,94,0,4.54,99,16,67,49,84,12,-0.257547,0.073252,0,0,0,0,0,0,0,0,0
YDR421W,N,364,433,0,1,25,1,6.16,115,15,56,25,75,18,-0.543684,0.082105,0,0,0,0,0,1,0,0,0
YDR422C,N,128,433,0,1,0,8,6.54,129,13,60,32,47,19,-0.682155,0.066049,1,0,0,0,0,0,0,0,0
YDR423C,N,111,128,0,0,0,1,7.03,111,19,29,22,29,7,-0.661369,0.041565,1,0,0,0,0,1,0,0,0
YDR424C,N,222,111,0,3,0,1,9.03,164,0.11,8,2,4,1,-0.279348,0.119565,0,0,0,0,0,0,0,0,0
YDR425W,N,222,263,0,2,19,7,7.02,152,96,23,24,43,11,-0.4096,0.0752,1,1,0,0,0,0,0,0,0
YDR427W,Y,263,67,0,5,20,5,5.56,218,0.14,35,18,23,8,-0.303054,0.10687,0,0,0,0,0,1,0,0,0
YDR428C,N,237,67,0,1,0,1,5.07,142,48,16,13,16,8,-0.209195,0.099617,0,0,0,0,0,0,0,0,0
YDR429C,Y,199,237,0,3,0,11,6.78,249,298,11,8,33,6,-0.683212,0.054745,1,0,0,0,0,0,0,0,0
YDR432W,N,312,1209,0,4,4,11,5.35,359,494,18,21,42,5,-1.09541,0.096618,0,0,0,0,0,1,0,0,0
YDR434W,Y,1209,141,0,3,91,0,4.53,144,13,33,24,34,11,-0.093259,0.11236,0,0,0,0,0,0,0,0,0
YDR435C,N,851,141,0,3,0,0,7.34,122,88,17,13,22,13,-0.202439,0.088415,0,0,0,0,0,0,0,0,0
YDR436W,N,851,398,4,0,79,1,10.01,109,11,47,15,27,14,-0.722535,0.067606,0,0,0,0,0,0,0,0,0
YDR437W,Y,398,499,0,3,23,0,4,101,-17,11,5,6,7,0.226429,0.128571,0,0,0,0,0,0,0,0,0
YDR438W,N,499,289,1,0,45,1,6.04,113,45,12,7,14,8,0.727297,0.135135,0,0,0,0,0,0,0,0,0
YDR439W,N,289,1773,0,1,10,3,10.34,104,-0.07,26,20,20,3,-1.02161,0.034582,0,0,0,0,1,0,0,0,0
YDR440W,N,1773,275,0,2,143,2,9.76,126,7,36,22,32,10,-0.614433,0.084192,1,0,0,0,0,1,0,0,0
YDR441C,N,613,275,1,0,0,2,4.68,139,102,10,5,17,2,0.212155,0.104972,1,0,0,0,0,0,0,0,0
YDR443C,N,351,613,0,1,0,10,5.57,125,19,95,60,82,33,-0.457958,0.080282,1,0,0,0,0,1,0,0,0
YDR444W,N,351,1371,2,1,27,1,8.64,106,-16,36,17,53,14,-0.500146,0.088792,1,0,0,0,0,0,0,0,0
YDR446W,N,1371,195,0,1,47,1,8.54,112,-0.08,16,16,29,2,-0.906954,0.059603,0,0,0,0,0,0,0,0,0
YDR447C,N,511,195,1,5,0,0,11.28,757,793,7,7,7,2,-0.794118,0.051471,1,0,0,0,0,0,0,0,0
YDR448W,N,511,210,0,5,43,30,6.64,119,13,25,22,41,9,-0.739862,0.096774,0,0,0,0,0,1,0,0,0
YDR449C,Y,1020,210,0,5,0,6,9.71,181,72,30,18,28,14,-0.627727,0.113636,0,0,0,0,1,0,0,0,0
YDR450W,N,1020,321,1,5,73,1,11.06,775,777,8,8,7,2,-0.70137,0.061644,1,0,0,0,0,0,0,0,0
YDR451C,N,696,321,1,0,0,0,10.75,133,101,11,13,20,6,-0.78017,0.053824,0,0,0,0,0,1,0,0,0
YDR452W,N,696,169,0,3,56,1,6.85,149,0.07,49,16,56,19,-0.623739,0.108309,0,0,0,0,0,0,0,0,1
YDR453C,N,601,169,1,0,0,5,7.34,273,282,12,5,12,1,-0.104592,0.096939,1,0,0,0,0,0,0,0,0
YDR454C,Y,657,601,0,5,0,0,7.31,314,361,11,4,15,3,-0.392513,0.096257,1,0,0,0,0,1,0,0,0
YDR456W,N,657,403,0,4,33,18,4.5,156,139,33,19,26,16,0.384834,0.112164,0,1,0,0,0,0,0,0,0
YDR457W,N,403,458,0,4,34,3,4.92,155,58,265,94,241,73,-0.296695,0.092717,0,0,0,0,1,1,0,0,0
YDR458C,N,272,458,1,1,0,0,7.78,129,-7,30,26,79,7,-0.848718,0.067873,0,0,0,0,0,0,0,0,0
YDR459C,N,367,272,0,1,0,4,8.32,117,32,16,11,16,7,0.073797,0.125668,0,0,0,0,0,0,0,0,0
YDR460W,Y,367,399,0,5,29,3,5.96,141,81,20,8,40,7,-0.810592,0.093458,0,0,0,0,0,1,0,0,0
YDR461W,N,399,786,0,0,36,2,8.41,557,636,2,1,2,1,-0.397222,0.083333,1,0,0,0,0,1,0,0,0
YDR463W,N,299,496,1,1,9,1,7.49,145,73,25,26,34,9,-0.710405,0.077071,0,0,0,0,0,1,0,0,0
YDR464W,Y,496,156,0,2,31,2,9.69,141,51,87,62,149,15,-1.08467,0.032056,0,0,0,0,0,1,0,0,0
YDR465C,N,546,156,0,3,0,2,4.27,176,98,39,13,39,11,-0.46068,0.116505,1,0,0,0,0,1,0,0,0
YDR466W,N,546,208,13,1,50,0,10.32,108,-34,40,39,42,13,-0.619711,0.073497,0,0,0,0,0,0,0,0,0
YDR468C,Y,314,208,0,2,0,12,4.31,187,174,22,19,23,9,-0.705804,0.035714,0,0,0,0,0,0,0,0,0
YDR469W,N,314,163,0,2,14,3,4.54,106,-107,10,9,18,5,-932,0.028571,0,0,0,0,0,1,0,0,0
YDR471W,N,555,757,1,2,61,0,11.16,517,593,2,4,9,1,-0.556618,0.102941,1,0,0,0,0,0,0,0,0
YDR472W,Y,757,271,0,3,47,3,7.47,129,124,12,17,16,7,-0.346643,0.09894,0,0,0,0,0,0,0,0,0
YDR473C,Y,1609,271,0,4,0,3,9.01,0.13,-56,34,18,50,12,-1.17527,0.085288,0,0,0,0,0,1,0,0,0
YDR475C,N,358,1609,1,1,0,0,10.38,114,17,65,27,47,14,-0.8629,0.06621,0,0,0,0,0,0,0,0,0
YDR476C,N,1245,358,0,1,0,0,6.51,99,98,12,4,13,2,0.265625,0.09375,0,0,0,0,0,0,0,0,0
YDR477W,N,1245,300,18,3,81,21,6.65,188,119,41,24,42,19,-0.568878,0.078989,1,0,0,0,0,0,0,0,0
YDR478W,Y,300,38,0,1,15,1,10.42,109,7,4,11,14,6,-0.854545,0.075758,0,0,0,0,0,1,0,0,0
YDR479C,N,524,38,0,2,0,3,6.08,109,0.01,29,19,38,17,-0.329964,0.101083,1,0,0,0,0,0,0,0,0
YDR480W,N,524,179,0,0,32,10,7.39,135,0.06,24,13,21,8,-0.976471,0.074303,1,0,0,0,0,1,0,0,0
YDR481C,N,180,179,0,3,0,0,5.39,159,107,44,20,36,7,-0.40424,0.088339,0,0,0,0,0,0,0,0,1
YDR482C,N,318,180,0,3,0,4,10.44,56,-81,3,16,17,3,-1.4363,0.022222,1,0,0,0,0,1,0,0,0
YDR483W,N,318,277,8,2,18,2,5.17,279,276,26,13,38,7,-0.574434,0.149321,0,0,0,0,0,0,0,0,1
YDR484W,N,277,131,0,3,12,2,5.54,144,-12,44,38,38,10,-0.509204,0.106084,0,0,0,0,0,0,0,0,0
YDR485C,N,223,131,0,1,0,1,4.93,137,3,62,48,87,11,-1.1239,0.050314,0,0,0,0,0,1,0,0,0
YDR486C,N,233,223,0,3,0,0,4.25,136,25,20,28,15,10,-0.891266,0.034934,0,0,0,0,0,0,0,1,0
YDR488C,N,222,207,0,1,0,3,5.1,0.08,3,30,32,44,13,-0.407692,0.065666,0,0,0,0,0,0,0,0,0
YDR489W,Y,222,71,0,4,23,6,4.53,164,0.15,26,11,23,11,-0.432993,0.068027,0,0,0,0,0,0,0,0,0
YDR490C,N,655,71,13,1,0,1,10.02,108,-2,46,34,46,20,-0.541123,0.08094,0,0,0,0,0,0,0,0,0
YDR492W,N,655,342,2,2,7,0,8.47,193,203,10,8,9,8,0.397785,0.170886,0,0,0,0,0,0,0,0,0
YDR495C,N,282,99,0,2,0,0,4.87,125,-33,69,24,105,16,-0.403363,0.087043,0,0,0,0,0,0,0,0,0
YDR496C,N,309,282,0,4,0,13,6.88,247,224,38,26,69,7,-0.593445,0.067073,0,0,0,0,1,1,0,0,0
YDR497C,N,375,309,22,2,0,3,6.51,195,268,20,20,27,13,0.379795,0.10274,0,0,0,0,0,0,0,0,1
YDR498C,Y,835,375,0,1,0,0,5.92,0.14,43,27,20,29,4,-0.3,0.083551,0,0,0,0,0,0,0,0,0
YDR499W,Y,835,124,0,1,72,10,5.91,119,-13,47,34,60,21,-0.254886,0.076305,1,0,0,0,0,1,0,0,0
YDR500C,N,499,124,1,1,0,1,12.32,711,774,0,2,0,2,-1.17727,0.079545,1,0,0,0,0,0,0,0,0
YDR501W,N,499,391,1,1,46,1,10,141,62,20,22,36,3,-0.609981,0.06334,0,0,0,0,0,0,0,0,0
YDR502C,N,577,391,1,3,0,2,5.06,498,588,34,17,22,7,-0.305208,0.083333,0,0,0,0,0,0,0,0,0
YDR503C,N,444,577,0,1,0,4,8.25,111,16,16,5,8,10,0.274087,0.116788,0,0,0,0,0,0,0,0,0
YDR505C,N,507,828,0,1,0,2,6.48,148,0.06,48,58,38,19,-0.791201,0.086801,1,0,0,0,0,0,0,0,0
YDR506C,N,803,507,2,1,0,5,6.37,141,71,41,17,35,19,-0.301974,0.106908,0,0,0,0,0,0,0,0,0
YDR507C,N,666,803,18,2,0,15,10,158,104,57,42,112,15,-0.796147,0.056918,1,0,0,0,0,0,0,0,0
YDR508C,N,955,666,17,1,0,9,7.67,196,218,26,21,35,19,0.110709,0.116139,0,0,0,0,0,0,0,0,0
YDR510W,Y,955,311,0,5,59,24,4.76,306,412,9,5,12,4,-0.848515,0.059406,1,0,0,0,0,1,0,0,0
YDR512C,N,484,81,0,2,0,1,8.6,77,-148,7,10,14,5,-0.571658,0.106952,0,0,0,0,0,0,0,0,0
YDR513W,N,598,99,1,1,4,1,7.34,212,241,5,6,11,3,0.024476,0.06993,0,0,0,0,0,1,0,0,0
YDR514C,N,429,99,1,1,0,1,9.16,0.11,-32,27,13,35,13,-0.463561,0.095238,0,0,0,1,0,1,0,0,0
YDR515W,N,429,201,1,0,28,2,10.11,156,47,20,23,27,9,-1.14049,0.09396,1,0,0,0,0,0,0,0,0
YDR516C,N,762,201,3,1,0,4,6.22,178,203,26,14,39,10,-0.2314,78,1,0,0,0,0,0,0,0,0
YDR517W,N,762,250,0,5,64,1,4.95,129,134,30,24,16,3,-0.401075,0.086022,0,0,0,0,0,0,0,0,0
YDR518W,N,250,263,1,0,22,0,4.63,0.2,157,34,20,43,7,-0.17118,0.102515,0,0,0,0,0,0,0,0,0
YDR519W,N,263,252,1,2,9,0,5.23,189,185,8,2,7,4,0.357778,0.088889,0,0,0,0,0,0,0,0,0
YDR520C,N,391,252,0,1,0,4,7.9,118,-61,50,20,43,15,-0.434715,0.108808,1,0,0,0,0,1,0,0,0
YDR522C,N,262,391,3,0,0,0,7.02,0.16,68,24,16,37,9,-0.173108,0.071713,0,0,0,0,0,0,0,0,0
YDR523C,N,503,262,6,2,0,11,7.65,142,53,26,15,38,12,-0.391021,0.083673,1,0,0,0,0,1,0,0,0
YDR524C,N,412,503,0,3,0,2,10.25,145,4,20,17,18,9,-0.423859,0.076763,1,0,0,0,0,0,0,0,0
YDR527W,Y,258,2172,0,4,22,2,4.75,162,58,45,20,39,8,-0.803645,0.072893,1,0,0,0,0,0,0,0,0
YDR528W,N,2172,307,0,0,120,3,6.72,142,58,29,17,28,8,-0.753192,0.068558,1,0,0,0,0,0,0,0,0
YDR530C,N,463,242,1,0,0,1,5.3,141,82,26,15,21,8,-0.501846,0.086154,1,0,0,0,0,1,0,0,0
YDR531W,Y,463,60,0,4,45,0,6.35,142,0.07,17,13,19,12,-0.253406,0.114441,1,0,0,0,0,1,0,0,0
YDR532C,N,893,60,0,1,0,5,4.61,111,-108,25,20,46,9,-0.609351,0.07013,0,0,0,0,0,0,1,0,0
YDR533C,N,1152,893,3,1,0,3,5.2,236,0.18,23,3,11,1,-0.261603,0.105485,1,0,0,0,0,1,0,0,0
YDR534C,N,3104,1152,0,0,0,2,4.25,259,406,9,12,40,3,-0.064584,0.035985,0,0,0,0,0,0,0,0,0
YDR536W,N,3104,1186,20,1,119,1,6.51,188,205,22,18,31,15,0.095255,0.13181,0,0,0,0,0,0,0,0,0
YDR538W,N,1186,463,0,0,61,0,10.43,133,0.09,9,3,11,5,0.136777,0.07438,0,0,0,1,0,0,0,0,0
YDR539W,N,463,3524,0,0,30,0,6.02,158,97,30,13,35,12,-0.123261,0.089463,1,0,0,0,0,0,0,0,0
YDR540C,N,1988,3524,0,0,0,0,10.15,144,29,5,6,22,2,-0.952514,0.139665,1,0,0,0,0,1,0,0,0
YDR541C,N,2551,1988,3,0,0,1,6.4,181,91,22,12,23,3,-0.282558,0.081395,0,0,0,0,0,0,0,0,0
YEL001C,N,2541,286,0,1,0,0,4.5,0.16,86,9,6,17,4,-0.02,0.124444,0,0,0,0,0,0,0,0,0
YEL002C,Y,286,122,0,4,0,28,5.76,174,101,23,15,30,2,-0.331861,0.132558,0,0,0,0,0,0,0,0,0
YEL003W,N,248,122,0,3,14,2,8.1,152,14,5,6,13,3,-0.277236,0.073171,1,0,0,0,0,0,0,0,0
YEL004W,N,195,248,0,2,18,2,10.21,101,-53,8,11,9,4,0.377193,0.152047,0,0,0,0,0,0,0,0,0
YEL005C,N,195,572,0,1,0,4,6.19,119,-34,16,10,21,2,-0.412411,0.056738,0,0,0,0,0,0,0,0,0
YEL007W,N,2127,434,0,3,141,0,7.18,141,43,19,33,20,13,-0.85,0.07958,1,0,0,0,0,1,0,0,0
YEL009C,N,2127,3683,0,2,0,15,4.93,233,246,22,8,24,5,-0.601424,0.05694,1,0,0,0,0,1,0,0,0
YEL011W,N,568,3683,0,3,43,1,6.12,177,106,47,14,47,18,-0.414205,0.137784,1,0,0,0,0,1,0,0,0
YEL012W,N,1210,568,0,4,69,1,3.91,132,-85,34,7,17,7,-0.770642,0.077982,1,0,0,0,0,1,0,0,0
YEL013W,N,540,1210,0,3,19,7,4.86,186,0.15,36,25,38,8,-0.11782,0.043253,0,0,0,0,0,0,0,1,0
YEL015W,N,410,540,0,2,24,21,6.34,153,75,45,50,22,10,-0.535753,0.056261,0,0,0,0,0,0,0,0,0
YEL016C,N,410,66,0,0,0,2,5.52,114,3,36,15,30,19,-0.346653,0.123732,0,0,0,0,0,0,0,0,0
YEL017C-A,N,727,487,0,0,0,11,12.09,544,633,0,3,0,2,1.0093,0.093023,0,0,0,0,0,0,0,0,1
YEL017W,N,727,66,0,1,61,14,4.7,124,63,27,10,16,6,-0.317211,0.121662,0,0,0,0,0,0,0,0,0
YEL018W,N,169,487,0,1,8,2,8.9,117,94,16,14,21,9,-0.535842,0.039427,0,0,0,0,0,1,0,0,0
YEL019C,Y,169,198,0,3,0,1,4.9,161,52,23,16,16,6,-0.605244,0.067416,1,0,0,0,0,1,0,0,0
YEL020C,N,198,1142,0,3,0,0,7.64,116,66,29,28,24,10,-0.059286,0.071429,1,0,0,0,0,0,0,0,0
YEL023C,N,868,596,0,1,0,5,6.56,0.13,14,46,23,45,17,-0.56393,0.112903,0,0,0,0,0,0,0,0,0
YEL025C,N,1112,257,0,0,0,0,8.07,128,8,64,29,66,18,-0.167593,0.127104,1,0,0,0,0,1,0,0,0
YEL026W,Y,691,257,0,5,40,2,7.9,635,666,6,6,6,2,0.234127,0.039683,0,0,0,0,0,0,0,0,0
YEL027W,N,2972,691,1,4,172,11,7.93,584,693,3,6,2,3,1.20187,0.0875,0,0,0,0,0,0,0,0,0
YEL029C,N,2972,279,1,2,0,0,6.51,0.14,27,20,12,18,11,-0.141346,0.102564,1,0,0,0,0,1,0,0,0
YEL031W,N,405,738,1,4,33,3,6.56,257,278,61,41,75,31,0.010124,0.095473,0,0,0,0,0,0,0,0,0
YEL032W,Y,787,405,5,5,20,9,5.19,184,0.2,78,32,68,16,-0.473223,0.058702,0,0,0,0,0,0,0,0,0
YEL034W,Y,130,787,1,1,14,15,4.64,814,783,16,3,12,8,-0.382803,0.050955,0,0,0,0,0,0,0,0,0
YEL035C,Y,130,492,0,0,0,0,10.05,74,-6,7,10,8,2,-0.481325,0.120482,0,0,0,0,0,0,0,0,0
YEL036C,N,492,446,2,2,0,8,5.04,157,181,41,38,33,13,-0.7466,112,0,0,0,0,0,0,0,0,0
YEL037C,N,446,261,0,4,0,4,4.07,164,191,22,25,46,10,-0.452513,0.042714,1,0,0,0,0,1,0,0,0
YEL038W,N,442,261,0,3,40,1,6.53,126,117,18,15,9,2,-0.233195,0.099585,1,0,0,0,0,1,0,0,0
YEL040W,N,621,179,2,0,58,0,4.45,235,265,29,10,19,6,-0.352463,0.098501,0,0,0,0,0,0,0,0,0
YEL041W,N,616,621,2,2,48,5,5.61,0.11,-41,35,11,33,11,-0.274546,0.082828,0,0,0,0,0,0,0,0,0
YEL042W,N,422,616,1,4,27,6,5.07,227,237,34,14,31,8,-0.214093,0.084942,0,0,0,0,0,0,0,0,0
YEL043W,N,220,422,0,2,13,11,7.93,149,113,44,42,49,17,-0.683996,0.058577,0,0,0,0,0,0,0,0,0
YEL044W,N,964,220,0,4,44,0,11.05,106,67,5,3,8,2,-0.826506,0.078313,0,0,0,0,0,1,0,0,0
YEL046C,N,964,831,0,3,0,5,6.24,0.33,0.47,22,12,25,13,-0.164341,0.080103,1,0,0,0,0,1,0,0,0
YEL047C,N,831,217,1,1,0,1,6.27,0.26,351,25,16,31,9,-0.135106,0.057447,1,0,0,0,0,1,0,0,0
YEL048C,N,217,618,0,1,0,4,4.47,144,0.03,9,4,16,3,0.065789,0.092105,0,0,0,0,0,0,0,0,0
YEL049W,N,2876,618,19,0,139,1,5.04,604,699,5,4,5,3,0.234167,0.091667,0,0,0,0,0,0,0,0,0
YEL051W,N,277,521,0,5,12,15,5.71,322,359,15,17,27,6,-0.617969,0.066406,0,0,0,0,0,0,0,1,0
YEL053C,N,468,682,0,3,0,2,5.72,153,61,41,33,52,11,-0.206685,0.110505,1,0,0,0,0,0,0,0,0
YEL054C,N,682,1181,1,5,0,1,10.2,605,0.66,8,6,12,2,-0.336364,0.036364,1,0,0,0,0,0,0,0,0
YEL055C,Y,1181,97,0,3,0,2,5.07,153,57,72,30,89,25,-0.292564,0.073386,0,0,0,0,1,1,0,0,0
YEL056W,N,1446,97,1,5,133,6,4.56,0.15,66,29,14,33,9,-0.515212,0.079801,0,0,0,0,0,0,0,0,0
YEL057C,N,1446,94,0,0,0,1,10.56,154,75,12,9,12,4,-0.38412,0.107296,0,0,0,0,0,0,0,0,0
YEL058W,Y,627,94,0,5,26,1,5.78,156,166,39,21,32,10,-0.158348,0.091562,1,0,0,0,0,1,0,0,0
YEL060C,N,446,508,2,5,0,9,6.37,0.3,371,52,21,42,7,-0.660315,0.070866,1,0,0,0,0,0,0,0,0
YEL061C,N,508,280,3,1,0,9,8.17,142,33,53,52,72,33,-0.6988,54,0,0,0,0,0,0,1,0,0
YEL062W,N,940,280,0,4,65,3,8.62,132,41,29,16,32,12,-0.352033,0.100813,0,0,0,0,0,0,0,0,0
YEL063C,N,940,454,16,1,0,48,8.58,218,255,19,12,28,13,0.331864,0.147458,0,0,0,0,0,0,0,0,1
YEL064C,N,454,253,1,2,0,5,8.46,0.12,47,19,10,15,19,0.3875,0.1,0,0,0,0,0,0,0,0,0
YEL065W,N,450,253,5,0,36,1,8.06,191,231,19,11,28,15,0.477866,0.136943,0,0,0,0,0,0,0,0,1
YEL066W,N,3435,450,1,0,216,8,7.88,141,92,10,3,14,5,-0.534078,0.128492,1,0,0,0,0,1,0,0,0
YEL072W,N,6166,1939,0,0,421,0,8.37,124,-68,13,5,15,6,-0.322511,0.116883,0,0,0,0,0,0,0,0,0
YER001W,N,2541,994,2,0,191,1,7.23,164,0.05,52,25,52,11,-0.568898,0.12336,0,0,0,0,0,0,0,0,1
YER002W,N,994,237,0,2,70,3,10.07,0.18,114,20,9,25,4,-1.24242,0.056277,0,0,0,0,1,1,0,0,0
YER003C,Y,461,237,0,4,0,0,5.86,288,288,31,19,31,10,-0.48951,0.088578,1,0,0,0,0,1,0,0,0
YER005W,N,274,280,1,3,17,8,6.19,119,5,49,24,33,13,-0.443175,0.11746,0,0,0,0,0,0,0,0,0
YER006W,Y,280,241,1,3,13,18,9.64,0.21,215,37,16,40,9,-0.576346,0.051923,0,0,0,0,1,1,0,0,0
YER007C-A,N,922,153,0,5,0,3,7.05,235,197,9,6,16,4,-0.18453,0.071823,1,0,0,0,0,0,0,0,0
YER007W,N,241,153,0,3,16,2,8.91,123,37,29,10,31,7,-0.373745,0.096525,0,0,0,0,0,0,0,0,0
YER008C,Y,296,922,0,1,0,3,5.24,149,88,60,69,150,28,-0.694611,0.074102,0,0,0,0,0,0,0,0,0
YER009W,Y,296,141,0,4,25,12,4.35,326,357,10,12,5,3,-0.3872,128,0,0,0,0,0,0,0,0,0
YER010C,N,1909,141,0,1,0,2,7.43,117,42,15,12,6,3,-0.055983,0.07265,0,0,0,0,0,0,0,0,0
YER011W,N,1909,1822,1,0,129,4,4.49,609,693,9,8,11,7,0.022835,0.03937,0,0,0,0,0,0,0,0,0
YER012W,Y,1822,409,0,4,90,1,6.15,204,168,17,13,11,5,-0.360606,0.090909,0,0,0,0,0,0,0,0,0
YER013W,Y,409,321,5,4,27,3,7.79,0.13,16,69,59,84,31,-0.471528,0.070742,1,0,0,0,0,1,0,0,0
YER016W,N,1501,191,0,5,109,4,5.16,101,-64,16,13,32,6,-0.616279,0.078488,0,0,0,0,0,0,0,0,0
YER018C,Y,172,170,0,1,0,3,6.91,64,-31,15,28,13,5,-0.568778,0.049774,0,0,0,0,0,0,1,0,0
YER019C-A,N,628,42,0,2,0,1,11.24,206,357,2,7,2,1,0.030682,0.079545,0,0,0,0,0,0,0,0,0
YER019W,N,172,42,0,3,6,4,7.5,134,161,27,20,25,6,-0.205241,0.102725,0,0,0,0,0,0,0,0,0
YER020W,N,628,430,1,3,73,10,6.39,0.1,0.06,25,35,24,10,-0.543653,0.075724,0,0,0,0,0,0,0,0,0
YER021W,Y,430,292,0,4,26,4,5.37,183,119,39,20,36,13,-0.343404,0.089866,1,0,0,0,0,1,0,0,0
YER022W,Y,292,200,0,2,15,98,5.08,151,31,55,20,63,14,-0.565357,0.05968,0,0,0,0,0,1,0,0,0
YER023W,Y,200,255,0,4,19,4,5.29,0.21,278,7,11,23,9,0.109441,0.048951,1,0,0,0,0,0,0,0,0
YER025W,Y,287,809,0,5,12,17,6.77,333,376,28,21,43,9,-0.226945,0.045541,1,0,0,0,0,0,0,0,0
YER027C,N,459,504,1,1,0,6,4.54,141,18,37,33,21,15,-0.816307,0.071942,1,0,0,0,0,0,0,0,0
YER028C,N,710,459,1,0,0,2,10.74,105,33,19,14,12,6,-0.69797,0.053299,1,0,0,0,0,1,0,0,0
YER030W,N,238,177,0,1,20,1,4.27,246,214,22,1,29,3,-1.78497,0.03268,0,0,0,0,0,1,0,0,0
YER031C,N,315,177,8,3,0,10,4.81,156,94,14,6,16,3,-0.534081,0.080717,1,0,0,0,0,1,0,0,0
YER032W,N,315,363,0,1,21,13,7.54,0.14,31,50,38,63,11,-0.953995,0.047945,0,0,0,0,0,0,0,0,0
